,,\I-0300A.UNIT1@NET1\,\I-5005A.UNIT1@NET1\,\FI-405/415.UNIT1@NET1\
Date,,VALUE(\I-0300A.UNIT1@NET1\),VALUE(\I-5005A.UNIT1@NET1\),VALUE(\FI-405/415.UNIT1@NET1\)
6/15/2025,2025-06-15T14:00:00,187.125,113.450119,83.33075714
6/15/2025,2025-06-15T15:00:00,187.125,114.6050644,84.24053192
6/15/2025,2025-06-15T16:00:00,187.125,113.7309647,86.40643311
6/15/2025,2025-06-15T17:00:00,187.125,113.1820755,85.14739227
6/15/2025,2025-06-15T18:00:00,187.125,115.1072998,85.46821594
6/15/2025,2025-06-15T19:00:00,187.125,115.044487,86.16881561
6/15/2025,2025-06-15T20:00:00,187.125,114.1212616,86.0429306
6/15/2025,2025-06-15T21:00:00,187.125,114.6654816,86.56884766
6/15/2025,2025-06-15T22:00:00,187.125,116.6086502,86.38316345
6/15/2025,2025-06-15T23:00:00,187.125,115.5783768,88.0955658
6/16/2025,2025-06-16T00:00:00,187.125,115.5347672,88.61812592
6/16/2025,2025-06-16T01:00:00,187.125,116.1553345,87
6/16/2025,2025-06-16T02:00:00,187.125,114.081665,88.22201538
6/16/2025,2025-06-16T03:00:00,187.125,113.7967224,85.81361389
6/16/2025,2025-06-16T04:00:00,187.125,111.6512451,84.57056427
6/16/2025,2025-06-16T05:00:00,187.125,108.6480103,83.328125
6/16/2025,2025-06-16T06:00:00,187.125,107.2839966,81.36855316
6/16/2025,2025-06-16T07:00:00,187.125,107.3167419,79.41265106
6/16/2025,2025-06-16T08:00:00,187.125,112.2027359,80.1264801
6/16/2025,2025-06-16T09:00:00,187.125,111.1941299,82.078125
6/16/2025,2025-06-16T10:00:00,187.125,110.1426544,83.36445618
6/16/2025,2025-06-16T11:00:00,187.125,110.8004074,85.97843933
6/16/2025,2025-06-16T12:00:00,187.125,111.2439575,86.87471771
6/16/2025,2025-06-16T13:00:00,187.125,111.6119156,82.62752533
6/16/2025,2025-06-16T14:00:00,187.125,111.8424911,84.76934814
6/16/2025,2025-06-16T15:00:00,187.125,113.0836411,86.125
6/16/2025,2025-06-16T16:00:00,187.125,114.1702271,86.96084595
6/16/2025,2025-06-16T17:00:00,187.125,112.7587509,86.43656921
6/16/2025,2025-06-16T18:00:00,187.125,111.6978378,85.91331482
6/16/2025,2025-06-16T19:00:00,187.125,112.391098,84.86359406
6/16/2025,2025-06-16T20:00:00,187.125,111.2593613,85.95370483
6/16/2025,2025-06-16T21:00:00,187.125,112.4580078,85.23091125
6/16/2025,2025-06-16T22:00:00,187.125,111.5557709,85.56217194
6/16/2025,2025-06-16T23:00:00,187.125,112.1238022,86.95146179
6/17/2025,2025-06-17T00:00:00,187.125,113.3111191,85.72727203
6/17/2025,2025-06-17T01:00:00,187.125,111.1105728,87.42254639
6/17/2025,2025-06-17T02:00:00,187.125,110.9081573,84.70439148
6/17/2025,2025-06-17T03:00:00,187.125,108.1593704,84.57745361
6/17/2025,2025-06-17T04:00:00,187.125,107.7669067,83.96557617
6/17/2025,2025-06-17T05:00:00,187.125,104.8388214,81.79345703
6/17/2025,2025-06-17T06:00:00,187.125,103.8168564,80.75
6/17/2025,2025-06-17T07:00:00,187.125,109.0637589,79.91127014
6/17/2025,2025-06-17T08:00:00,187.125,108.2124405,82
6/17/2025,2025-06-17T09:00:00,187.125,113.0363541,84.42469788
6/17/2025,2025-06-17T10:00:00,187.125,110.5757446,85.25
6/17/2025,2025-06-17T11:00:00,187.125,109.0258179,83.64322662
6/17/2025,2025-06-17T12:00:00,187.125,108.4818573,81.43946075
6/17/2025,2025-06-17T13:00:00,187.125,108.6062698,81.66437531
6/17/2025,2025-06-17T14:00:00,187.125,108.0687485,82.10643768
6/17/2025,2025-06-17T15:00:00,187.125,108.918251,80.90429688
6/17/2025,2025-06-17T16:00:00,187.125,108.9216919,81.75909424
6/17/2025,2025-06-17T17:00:00,187.125,111.4100266,83.4307251
6/17/2025,2025-06-17T18:00:00,187.125,111.4518661,83.50601196
6/17/2025,2025-06-17T19:00:00,187.125,111.3401566,84.30000305
6/17/2025,2025-06-17T20:00:00,187.125,112.076088,84.00763702
6/17/2025,2025-06-17T21:00:00,187.125,111.6223373,83.64910126
6/17/2025,2025-06-17T22:00:00,187.125,112.1782074,83.83514404
6/17/2025,2025-06-17T23:00:00,187.125,111.5139771,83.23924255
6/18/2025,2025-06-18T00:00:00,187.125,110.7557526,84.75
6/18/2025,2025-06-18T01:00:00,187.125,111.1224976,84.28676605
6/18/2025,2025-06-18T02:00:00,187.125,110.9747009,83.05841827
6/18/2025,2025-06-18T03:00:00,187.125,108.7799988,83.6570282
6/18/2025,2025-06-18T04:00:00,187.125,106.884903,80.69233704
6/18/2025,2025-06-18T05:00:00,187.125,104.7711182,79.12443542
6/18/2025,2025-06-18T06:00:00,187.125,115.5347137,81
6/18/2025,2025-06-18T07:00:00,187.125,113.073082,84.5691452
6/18/2025,2025-06-18T08:00:00,187.125,111.4130249,84
6/18/2025,2025-06-18T09:00:00,187.125,110.2594986,82.37165833
6/18/2025,2025-06-18T10:00:00,187.125,108.1819305,78.421875
6/18/2025,2025-06-18T11:00:00,187.125,108.685463,70.24173737
6/18/2025,2025-06-18T12:00:00,187.125,107.2929153,81.81066895
6/18/2025,2025-06-18T13:00:00,187.125,106.3012466,82.05799103
6/18/2025,2025-06-18T14:00:00,187.125,106.1186905,80.43933105
6/18/2025,2025-06-18T15:00:00,187.125,106.6425705,80.25
6/18/2025,2025-06-18T16:00:00,187.125,117.3432999,86.64974213
6/18/2025,2025-06-18T17:00:00,187.125,116.1179276,89.13179779
6/18/2025,2025-06-18T18:00:00,187.125,115.8695374,89.30981445
6/18/2025,2025-06-18T19:00:00,187.125,113.9474945,87.08132172
6/18/2025,2025-06-18T20:00:00,187.125,112.6842804,84.5
6/18/2025,2025-06-18T21:00:00,187.125,111.5866089,86.522789
6/18/2025,2025-06-18T22:00:00,187.125,111.4574585,83.63223267
6/18/2025,2025-06-18T23:00:00,187.125,110.1242752,84.70108795
6/19/2025,2025-06-19T00:00:00,187.125,108.9311752,84.45360565
6/19/2025,2025-06-19T01:00:00,187.125,109.6489792,83.57257843
6/19/2025,2025-06-19T02:00:00,187.125,107.8451309,83.75
6/19/2025,2025-06-19T03:00:00,187.125,106.4877319,81.57223511
6/19/2025,2025-06-19T04:00:00,187.125,103.662735,80.65933228
6/19/2025,2025-06-19T05:00:00,187.125,100.5263443,78.10566711
6/19/2025,2025-06-19T06:00:00,187.125,99.5957489,88.3235321
6/19/2025,2025-06-19T07:00:00,187.125,117.484848,85.33351135
6/19/2025,2025-06-19T08:00:00,187.125,116.4689178,90
6/19/2025,2025-06-19T09:00:00,187.125,113.9944458,92.17934418
6/19/2025,2025-06-19T10:00:00,187.125,116.9907532,92
6/19/2025,2025-06-19T11:00:00,187.125,117.0981674,90.53786469
6/19/2025,2025-06-19T12:00:00,187.125,115.9905853,94.5
6/19/2025,2025-06-19T13:00:00,187.125,116.7739639,92.46901703
6/19/2025,2025-06-19T14:00:00,187.125,116.9186401,91.90493011
6/19/2025,2025-06-19T15:00:00,187.125,115.7805252,90.58774567
6/19/2025,2025-06-19T16:00:00,187.125,115.2707901,89.38461304
6/19/2025,2025-06-19T17:00:00,187.125,113.0488968,89.32523346
6/19/2025,2025-06-19T18:00:00,187.125,113.4606094,88.42869568
6/19/2025,2025-06-19T19:00:00,187.125,113.8607712,33.04395294
6/19/2025,2025-06-19T20:00:00,187.125,111.9652786,73.07175446
6/19/2025,2025-06-19T21:00:00,187.125,111.5041962,81.99359131
6/19/2025,2025-06-19T22:00:00,187.125,111.6086121,85.26470947
6/19/2025,2025-06-19T23:00:00,187.125,111.5064087,86.96721649
6/20/2025,2025-06-20T00:00:00,187.125,111.6010666,86.5
6/20/2025,2025-06-20T01:00:00,187.125,111.9223709,86.72762299
6/20/2025,2025-06-20T02:00:00,187.125,110.9111938,86
6/20/2025,2025-06-20T03:00:00,187.125,109.5538101,86
6/20/2025,2025-06-20T04:00:00,187.125,108.6378555,85.21987915
6/20/2025,2025-06-20T05:00:00,187.125,108.1446228,83.98795319
6/20/2025,2025-06-20T06:00:00,187.125,105.4049606,82.34274292
6/20/2025,2025-06-20T07:00:00,187.125,105.7969055,81.36574554
6/20/2025,2025-06-20T08:00:00,187.125,105.5491714,80.07357788
6/20/2025,2025-06-20T09:00:00,187.125,147.7768707,78.6646347
6/20/2025,2025-06-20T10:00:00,187.125,110.3278351,85.26333618
6/20/2025,2025-06-20T11:00:00,187.125,109.7206879,85.70191956
6/20/2025,2025-06-20T12:00:00,187.125,111.0015259,82.60359192
6/20/2025,2025-06-20T13:00:00,187.125,111.3286743,84.05206299
6/20/2025,2025-06-20T14:00:00,187.125,111.6781082,85.55434418
6/20/2025,2025-06-20T15:00:00,187.125,112.8367462,85.08223724
6/20/2025,2025-06-20T16:00:00,187.125,113.1880875,84.33571625
6/20/2025,2025-06-20T17:00:00,187.125,112.7393036,87.0959549
6/20/2025,2025-06-20T18:00:00,187.125,114.8658981,88.9732132
6/20/2025,2025-06-20T19:00:00,187.125,113.6417236,87.67391205
6/20/2025,2025-06-20T20:00:00,187.125,114.7991791,87.90454865
6/20/2025,2025-06-20T21:00:00,187.125,114.5525589,88.28448486
6/20/2025,2025-06-20T22:00:00,187.125,112.9667511,89.14643097
6/20/2025,2025-06-20T23:00:00,187.125,111.6815491,88.26327515
6/21/2025,2025-06-21T00:00:00,187.125,112.5503006,87.34983063
6/21/2025,2025-06-21T01:00:00,187.125,111.1398697,86.69390106
6/21/2025,2025-06-21T02:00:00,187.125,109.7494736,85.25
6/21/2025,2025-06-21T03:00:00,187.125,107.6439972,84.63166809
6/21/2025,2025-06-21T04:00:00,187.125,106.858963,82.61230469
6/21/2025,2025-06-21T05:00:00,187.125,105.7141724,82.73969269
6/21/2025,2025-06-21T06:00:00,187.125,103.7812042,80.19387817
6/21/2025,2025-06-21T07:00:00,187.125,103.904129,78.9694519
6/21/2025,2025-06-21T08:00:00,187.125,102.9468689,77.25945282
6/21/2025,2025-06-21T09:00:00,187.125,103.5614014,77.30283356
6/21/2025,2025-06-21T10:00:00,187.125,102.6378784,75.75260162
6/21/2025,2025-06-21T11:00:00,187.125,103.2799683,76.33089447
6/21/2025,2025-06-21T12:00:00,187.125,116.2494354,83.82499695
6/21/2025,2025-06-21T13:00:00,187.125,115.7006149,87.91195679
6/21/2025,2025-06-21T14:00:00,187.125,114.7358932,88.02841187
6/21/2025,2025-06-21T15:00:00,187.125,113.9484253,87.89151001
6/21/2025,2025-06-21T16:00:00,187.125,115.3001938,87.5
6/21/2025,2025-06-21T17:00:00,187.125,113.9583664,88
6/21/2025,2025-06-21T18:00:00,187.125,113.4016418,86.56944275
6/21/2025,2025-06-21T19:00:00,187.125,112.1812363,87.22504425
6/21/2025,2025-06-21T20:00:00,187.125,112.6034546,86.57178497
6/21/2025,2025-06-21T21:00:00,187.125,112.8983612,85.86789703
6/21/2025,2025-06-21T22:00:00,187.125,111.6787567,86.83848572
6/21/2025,2025-06-21T23:00:00,187.125,111.5650024,85.58118439
6/22/2025,2025-06-22T00:00:00,187.125,110.5844955,85.57271576
6/22/2025,2025-06-22T01:00:00,187.125,109.8132401,84.84615326
6/22/2025,2025-06-22T02:00:00,187.125,108.1350937,83.35481262
6/22/2025,2025-06-22T03:00:00,187.125,107.4659576,82.39260864
6/22/2025,2025-06-22T04:00:00,187.125,106.052002,80.59509277
6/22/2025,2025-06-22T05:00:00,187.125,104.5863037,80.37080383
6/22/2025,2025-06-22T06:00:00,187.125,102.9500275,78.66345978
6/22/2025,2025-06-22T07:00:00,187.125,101.7823715,76.79261017
6/22/2025,2025-06-22T08:00:00,187.125,100.5394135,74.54260254
6/22/2025,2025-06-22T09:00:00,187.125,99.59519958,72.42654419
6/22/2025,2025-06-22T10:00:00,187.125,97.82414246,71.52883148
6/22/2025,2025-06-22T11:00:00,187.125,96.07626343,69.88526917
6/22/2025,2025-06-22T12:00:00,187.125,95.80480957,69.43080139
6/22/2025,2025-06-22T13:00:00,187.125,94.58304596,69.14344788
6/22/2025,2025-06-22T14:00:00,187.125,95.17269135,69.5
6/22/2025,2025-06-22T15:00:00,187.125,94.8447113,69.08003235
6/22/2025,2025-06-22T16:00:00,187.125,94.6656723,68.4397583
6/22/2025,2025-06-22T17:00:00,187.125,95.32643127,68.96256256
6/22/2025,2025-06-22T18:00:00,187.125,96.25614166,67.75
6/22/2025,2025-06-22T19:00:00,187.125,95.7861557,69.24186707
6/22/2025,2025-06-22T20:00:00,187.125,96.7044754,70.25
6/22/2025,2025-06-22T21:00:00,187.125,95.87667084,72.06947327
6/22/2025,2025-06-22T22:00:00,187.125,96.67360687,71.75
6/22/2025,2025-06-22T23:00:00,187.125,96.98381805,71.69330597
6/23/2025,2025-06-23T00:00:00,187.125,96.84540558,71.81666565
6/23/2025,2025-06-23T01:00:00,187.125,97.9595871,71.18685913
6/23/2025,2025-06-23T02:00:00,187.125,95.57699585,72.25
6/23/2025,2025-06-23T03:00:00,187.125,96.70578003,71.25
6/23/2025,2025-06-23T04:00:00,187.125,94.29232788,71.16881561
6/23/2025,2025-06-23T05:00:00,187.125,93.76695251,70.85886383
6/23/2025,2025-06-23T06:00:00,187.125,90.86058807,68.86461639
6/23/2025,2025-06-23T07:00:00,187.125,89.24414825,66.33719635
6/23/2025,2025-06-23T08:00:00,187.125,100.8163223,68.88800812
6/23/2025,2025-06-23T09:00:00,187.125,104.5293579,73.28221893
6/23/2025,2025-06-23T10:00:00,187.125,102.2080383,75.75
6/23/2025,2025-06-23T11:00:00,187.125,99.0057373,74.28998566
6/23/2025,2025-06-23T12:00:00,187.125,99.7429657,72.22719574
6/23/2025,2025-06-23T13:00:00,187.125,97.52622986,72.71534729
6/23/2025,2025-06-23T14:00:00,187.125,96.7808609,70.46074677
6/23/2025,2025-06-23T15:00:00,187.125,103.2036514,74
6/23/2025,2025-06-23T16:00:00,187.125,100.7702332,76.59767914
6/23/2025,2025-06-23T17:00:00,187.125,93.04351044,72.12349701
6/23/2025,2025-06-23T18:00:00,187.125,94.20545959,69.79389191
6/23/2025,2025-06-23T19:00:00,187.125,97.29668427,69.94104767
6/23/2025,2025-06-23T20:00:00,187.125,98.88175201,71.38037872
6/23/2025,2025-06-23T21:00:00,187.125,98.4686203,73.28553772
6/23/2025,2025-06-23T22:00:00,187.125,97.95497131,73.47422791
6/23/2025,2025-06-23T23:00:00,187.125,98.99180603,73.18933105
6/24/2025,2025-06-24T00:00:00,187.125,98.68845367,73.15503693
6/24/2025,2025-06-24T01:00:00,187.125,98.39206696,74.44793701
6/24/2025,2025-06-24T02:00:00,187.125,98.55250549,73.04510498
6/24/2025,2025-06-24T03:00:00,187.125,97.26834869,72.75
6/24/2025,2025-06-24T04:00:00,187.125,95.15364838,71.83333588
6/24/2025,2025-06-24T05:00:00,187.125,92.79144287,71.09681702
6/24/2025,2025-06-24T06:00:00,187.125,83.8326416,66.51204681
6/24/2025,2025-06-24T07:00:00,187.125,82.66912079,61.70331192
6/24/2025,2025-06-24T08:00:00,183.3643494,101.3834686,58.49225616
6/24/2025,2025-06-24T09:00:00,183.2080078,88.31148529,63.81239319
6/24/2025,2025-06-24T10:00:00,183.1408691,84.78798676,58.44630432
6/24/2025,2025-06-24T11:00:00,183.1585693,83.03121185,56.22574615
6/24/2025,2025-06-24T12:00:00,183.1749878,84.17646027,56.22525787
6/24/2025,2025-06-24T13:00:00,183.208847,87.09797668,57.5
6/24/2025,2025-06-24T14:00:00,183.2153931,90.33335114,62.40773773
6/24/2025,2025-06-24T15:00:00,183.2686615,94.02523041,66
6/24/2025,2025-06-24T16:00:00,183.2807007,92.73610687,67.66094971
6/24/2025,2025-06-24T17:00:00,183.3249664,96.81949615,70.36082458
6/24/2025,2025-06-24T18:00:00,183.3668365,101.5944443,71.5
6/24/2025,2025-06-24T19:00:00,183.3963165,102.3906937,75.20901489
6/24/2025,2025-06-24T20:00:00,183.3364716,99.75127411,75.61341858
6/24/2025,2025-06-24T21:00:00,183.4468994,106.5575104,77.65792084
6/24/2025,2025-06-24T22:00:00,183.5785065,116.2218781,84.0305481
6/24/2025,2025-06-24T23:00:00,183.7069702,124.4288406,89.51363373
6/25/2025,2025-06-25T00:00:00,183.5579681,114.5576477,90.93552399
6/25/2025,2025-06-25T01:00:00,183.5074158,109.7631989,85.52194214
6/25/2025,2025-06-25T02:00:00,183.3950195,104.4706039,82.36136627
6/25/2025,2025-06-25T03:00:00,183.3413696,100.5798874,80.70503235
6/25/2025,2025-06-25T04:00:00,183.2932434,96.99337769,76
6/25/2025,2025-06-25T05:00:00,183.2489319,92.25096893,73.6049881
6/25/2025,2025-06-25T06:00:00,183.1802673,85.68599701,67.70462799
6/25/2025,2025-06-25T07:00:00,183.133667,82.94405365,62.57852936
6/25/2025,2025-06-25T08:00:00,183.1369934,81.37408447,58.6066246
6/25/2025,2025-06-25T09:00:00,183.1304626,81.71963501,56.57315063
6/25/2025,2025-06-25T10:00:00,183.1670837,85.49308014,56.53162766
6/25/2025,2025-06-25T11:00:00,183.2029419,87.34814453,58.57474136
6/25/2025,2025-06-25T12:00:00,183.22435,88.80693817,60.375
6/25/2025,2025-06-25T13:00:00,183.2270203,91.48514557,62.23968887
6/25/2025,2025-06-25T14:00:00,183.2348175,-0.148775995,65.41846466
6/25/2025,2025-06-25T15:00:00,183.257019,95.26262665,67.79481506
6/25/2025,2025-06-25T16:00:00,183.244873,92.96798706,70.23387146
6/25/2025,2025-06-25T17:00:00,183.2068481,93.96159363,69.00919342
6/25/2025,2025-06-25T18:00:00,183.2225189,95.60964966,70.52642059
6/25/2025,2025-06-25T19:00:00,183.2665863,97.38439178,70.73666382
6/25/2025,2025-06-25T20:00:00,183.2540283,98.27622223,73.40277863
6/25/2025,2025-06-25T21:00:00,183.2669983,98.6472702,72.22594452
6/25/2025,2025-06-25T22:00:00,183.267334,98.64861298,72.83992767
6/25/2025,2025-06-25T23:00:00,183.2654877,99.06569672,72.8367691
6/26/2025,2025-06-26T00:00:00,183.26828,99.57415009,73.53227234
6/26/2025,2025-06-26T01:00:00,183.2924042,98.81365204,74.7254715
6/26/2025,2025-06-26T02:00:00,183.2684174,98.02246857,74.67986298
6/26/2025,2025-06-26T03:00:00,183.2640076,94.84972382,73.61855316
6/26/2025,2025-06-26T04:00:00,183.2266846,92.03340912,71
6/26/2025,2025-06-26T05:00:00,183.1563568,85.14351654,64.72612
6/26/2025,2025-06-26T06:00:00,183.1633148,84.36582184,63.13812256
6/26/2025,2025-06-26T07:00:00,183.1436157,82.34780121,63.44039154
6/26/2025,2025-06-26T08:00:00,183.1179657,80.68462372,57.32035446
6/26/2025,2025-06-26T09:00:00,183.1311188,79.30770111,55.39003372
6/26/2025,2025-06-26T10:00:00,183.140274,82.235672,55.37671661
6/26/2025,2025-06-26T11:00:00,183.1536865,83.12221527,56.49720383
6/26/2025,2025-06-26T12:00:00,183.0975952,83.44078827,56.85262299
6/26/2025,2025-06-26T13:00:00,183.1569977,88.36173248,58.12152863
6/26/2025,2025-06-26T14:00:00,183.1937561,92.3063736,63.06829834
6/26/2025,2025-06-26T15:00:00,183.2016449,92.71481323,65.2796402
6/26/2025,2025-06-26T16:00:00,183.2110291,95.20996094,67.51786041
6/26/2025,2025-06-26T17:00:00,183.2461548,95.55211639,68.11851501
6/26/2025,2025-06-26T18:00:00,183.1792755,93.05168915,68.5
6/26/2025,2025-06-26T19:00:00,183.2409821,96.31666565,70.52495575
6/26/2025,2025-06-26T20:00:00,183.307251,97.72626495,72.64433289
6/26/2025,2025-06-26T21:00:00,183.2991486,99.9048996,73.25
6/26/2025,2025-06-26T22:00:00,183.366745,103.752327,74.95524597
6/26/2025,2025-06-26T23:00:00,183.3469696,103.6654434,77.5959549
6/27/2025,2025-06-27T00:00:00,183.3220367,101.4247894,78.5
6/27/2025,2025-06-27T01:00:00,183.3328705,101.895401,76.7091217
6/27/2025,2025-06-27T02:00:00,183.3330841,101.1980133,76
6/27/2025,2025-06-27T03:00:00,183.2762756,98.34811401,74.94621277
6/27/2025,2025-06-27T04:00:00,183.2389679,96.20972443,73.24342346
6/27/2025,2025-06-27T05:00:00,183.1712799,91.02529144,69.35126495
6/27/2025,2025-06-27T06:00:00,183.1491699,87.21673584,67.47074127
6/27/2025,2025-06-27T07:00:00,183.1210022,86.40970612,67.51590729
6/27/2025,2025-06-27T08:00:00,183.0827942,84.02138519,64.12850189
6/27/2025,2025-06-27T09:00:00,183.0373077,80.27879333,55.47405624
6/27/2025,2025-06-27T10:00:00,187.125,-0.148775995,30.70178604
6/27/2025,2025-06-27T11:00:00,187.125,-0.148775995,0.578802764
6/27/2025,2025-06-27T12:00:00,187.125,121.2180405,32.49074173
6/27/2025,2025-06-27T13:00:00,187.125,118.8121338,78.21499634
6/27/2025,2025-06-27T14:00:00,187.125,113.6505585,87.63389587
6/27/2025,2025-06-27T15:00:00,187.125,110.7160568,85.30487823
6/27/2025,2025-06-27T16:00:00,187.125,105.2255173,83.00811005
6/27/2025,2025-06-27T17:00:00,187.125,103.2688217,79.76316071
6/27/2025,2025-06-27T18:00:00,187.125,99.63820648,77.48382568
6/27/2025,2025-06-27T19:00:00,187.125,98.61100006,75.29071808
6/27/2025,2025-06-27T20:00:00,187.125,98.60774994,73.74871063
6/27/2025,2025-06-27T21:00:00,187.125,97.36291504,73.70962524
6/27/2025,2025-06-27T22:00:00,187.125,96.57686615,72.02577209
6/27/2025,2025-06-27T23:00:00,187.125,96.43966675,73.07142639
6/28/2025,2025-06-28T00:00:00,187.125,96.55699158,72.1164093
6/28/2025,2025-06-28T01:00:00,187.125,96.23543549,71.75
6/28/2025,2025-06-28T02:00:00,187.125,95.4881897,72.6220932
6/28/2025,2025-06-28T03:00:00,187.125,95.12349701,71.65044403
6/28/2025,2025-06-28T04:00:00,187.125,93.72896576,70.71993256
6/28/2025,2025-06-28T05:00:00,187.125,91.14094543,69.26850128
6/28/2025,2025-06-28T06:00:00,186.147995,88.82473755,67.75
6/28/2025,2025-06-28T07:00:00,185.0488129,86.71111298,65.52366638
6/28/2025,2025-06-28T08:00:00,184.0221558,82.18912506,61.65447617
6/28/2025,2025-06-28T09:00:00,183.1296234,80.31998444,58.72186279
6/28/2025,2025-06-28T10:00:00,183.1044617,79.41034698,56.65856171
6/28/2025,2025-06-28T11:00:00,183.1398315,78.91085052,56.03506851
6/28/2025,2025-06-28T12:00:00,183.1479645,83.5716095,57.51887512
6/28/2025,2025-06-28T13:00:00,183.1653595,84.06427002,57.76183319
6/28/2025,2025-06-28T14:00:00,183.2303314,92.7257309,65.39523315
6/28/2025,2025-06-28T15:00:00,183.3422699,97.48126221,75.27728271
6/28/2025,2025-06-28T16:00:00,183.3688354,101.8177185,78.75
6/28/2025,2025-06-28T17:00:00,183.316925,95.73171997,77.88409424
6/28/2025,2025-06-28T18:00:00,183.4250641,103.9594345,82.51704407
6/28/2025,2025-06-28T19:00:00,183.5113831,110.5454712,85.07243347
6/28/2025,2025-06-28T20:00:00,185.2217407,113.0788651,89.5
6/28/2025,2025-06-28T21:00:00,187.125,110.7699966,93.07583618
6/28/2025,2025-06-28T22:00:00,187.125,117.5746231,94.7224884
6/28/2025,2025-06-28T23:00:00,187.125,114.2767487,92.9642868
6/29/2025,2025-06-29T00:00:00,187.125,114.5545502,93.9777298
6/29/2025,2025-06-29T01:00:00,187.125,114.7623215,94.63010406
6/29/2025,2025-06-29T02:00:00,187.125,114.6467819,93.83898163
6/29/2025,2025-06-29T03:00:00,187.125,113.3591766,93.13191986
6/29/2025,2025-06-29T04:00:00,187.125,111.1905594,91.26420593
6/29/2025,2025-06-29T05:00:00,187.125,107.7976379,91.46940613
6/29/2025,2025-06-29T06:00:00,187.125,103.5269241,88.27311707
6/29/2025,2025-06-29T07:00:00,187.125,97.47074127,85.01834106
6/29/2025,2025-06-29T08:00:00,187.125,91.82758331,78.58482361
6/29/2025,2025-06-29T09:00:00,184.8072357,109.4707565,77.20915985
6/29/2025,2025-06-29T10:00:00,183.9962616,105.0208359,84.14931488
6/29/2025,2025-06-29T11:00:00,183.9055481,104.032486,84.09091187
6/29/2025,2025-06-29T12:00:00,183.4002075,101.915741,83.5
6/29/2025,2025-06-29T13:00:00,183.4389343,105.7613602,84.40190125
6/29/2025,2025-06-29T14:00:00,183.4232788,103.4149628,84.25
6/29/2025,2025-06-29T15:00:00,183.4109955,104.0877991,84.1907196
6/29/2025,2025-06-29T16:00:00,183.3976746,103.0442276,81.84446716
6/29/2025,2025-06-29T17:00:00,183.3746338,100.8460999,83.17285156
6/29/2025,2025-06-29T18:00:00,183.3648071,100.256958,83.41049957
6/29/2025,2025-06-29T19:00:00,183.3701935,101.2056274,82.16910553
6/29/2025,2025-06-29T20:00:00,183.3760376,101.3590469,81.71600342
6/29/2025,2025-06-29T21:00:00,183.3644562,100.1420135,82.8722229
